"HolderAddress","Balance","PendingBalanceUpdate"
"0x2df22a8ac36d4a93d009f9f64720c24cc2848824","3.04586820546511","No"
"0x2ef869f0350b57d53478d701e3fee529bc911c75","0.250351672285804","No"
"0x309ebfbd250e56d72f28afbb330d3038fa395965","0.00353990404873732","No"
"0x3154aa673627d033c9fb7dc521552c97825bd1a1","0.06942","No"
"0x327db4047bbc031cc5aa60d60c7f395946d32028","2.50047994265291","No"
"0x333c5ea86659e2ff12c7504afbfe2f691496152f","1.05629148136976","No"
"0x34844cd9b8c71f408ac339c53a522841fde07b80","17.0278402787662","No"
"0x35668b89b4bec087a098ecfc15af6e3600375ff1","8.3152093080163E-05","No"
"0x35d791238ac96c2c1aeafbf6a87c0d3996cca39d","0.110059767805128","No"
"0x36a62cb58e9a54d682b7aea70a16e03d78dfb845","0.134860428331404","No"
"0x37c7a86fb5db6a02e9ca65e94e8169ebe32f7e1b","0.214097223019948","No"
"0x38b28e791af9ecbf482c8007e14c29583e47cbd7","8.41228760222805","No"
"0x39681136cf912731a38a0c2cecdc6ea79430f414","10.0723066037783","No"
"0x3a37c297dcb086f1aeb32fc5219ba9fc2792a333","0.052492301893254","No"
"0x3ac773d1e8905d900fb356a921ff2f68e58f6514","0.525635616629796","No"
"0x3e1d9630427ddb847753b7fe83e4184b6ee43926","3.0449259531979E-05","No"
"0x3e590fbb993bf1e97f04fe615c64bfa37dd84999","0.00968850259268098","No"
"0x3ed40e6b86af92c6d07452b7e6c057fd445051d4","3.754188723E-09","No"
"0x3ee965ae147e95aaebb7aff6e04e8090fe608157","4.616E-15","No"
"0x3fce1b802bfabbe42fda805940209973e3b9795c","1E-18","No"
"0x41c727b7a1052353408c58eeb45c658e0e28db48","0.00925416917331019","No"
"0x433c509f806a67026edd205f3d980dc09635ec78","0.00378997842532755","No"
"0x4471b1cb40083530f2a2a753f346f99071c0e169","8.51544E-13","No"
"0x4565913e0b8724c411f9407c34a570e222bd9953","0.0115321862734452","No"
"0x470aa77d85d104369089edb1710b09e58f2f0175","5.79E-16","No"
"0x47ab53a43cfaa3f988ed64534e91d4e45d9f0528","1.11310771832931","No"
"0x47c02961287b69e997b7a88d605e0b9a8d806e8b","8.914619063791E-05","No"
"0x486f5b7c4a118b0def0e2da725a413cdf1f67217","50","No"
"0x4bc358a3486cee4a7beb4828621d39b10fec353a","1.57561065659295","No"
"0x4d00af255c2886da69287c6fadf059ac874e1933","0.149878200792171","No"
"0x4e3f199660639b1324eaa9051fde555f23a57176","4.068158957E-09","No"
"0x4f2250f76b3d1fdca2b42b305ab37260c6fbe520","1.617070856E-09","No"
"0x5038001f5595c7451c486139b54db74b3c6ebc4b","0.000197103710866905","No"
"0x51ac4dbe9f07e0e8e6b5855996009d8abc717b22","3.65E-16","No"
"0x526f78b26436a1a627c9e82880ed9b7afb470b5d","1.202482257E-09","No"
"0x52d5737dc992c3d7c8a33dc0f179231e203bb6c7","10","No"
"0x52d9a78afbab0c9c20ca2b1a50c727a8065f1e54","0.00410217066560393","No"
"0x5620804e02cfe1c6ca6d13869658735b481f7fe3","0.000209886246223836","No"
"0x5638f545c240e52920f49c035ba6e85846d229d6","1.4761555112E-08","No"
"0x57ed694d912079c27496a5edbd296b1fe21afda7","2.334149013E-09","No"
"0x57fd2330f8d8c1fcf614f12b0bd5a5668eadf747","6.482274214E-09","No"
"0x58651388aa4c680f77b79883c8c1399c7e261f2d","0.0913849522083099","No"
"0x59441d2e6c22a938d7773e11d1482ac698df1b48","1.05","No"
"0x5966634e2f6ce6adc27f86304c89f7d89bf793ce","2.01569983943334","No"
"0x5acfd914f2dfd41f07f27407bd7936f43d0db167","2.8468324E-11","No"
"0x5b6a25010a1740179efd8756bbabc8131d73a4cb","11.4067386821303","No"
"0x5d22db0ddc365dbdc0983441e2906d51855a142d","8.698487733E-09","No"
"0x5d49a9ba6c51018c13bae72d5abe676011eb8870","1E-17","No"
"0x612df04f67c0181ae97e764b26cdfac98c14e0bc","0.0234165184512083","No"
"0x618705cf013296ef16e235f18d6d38acbb6b9cfd","8.61453726E-09","No"
"0x63b3ece9246b34c0624e5fe0f2f37a183195748e","7.711651866E-09","No"
"0x64cf5501b1b3307e274655fdb25155c468d65f73","0.175355728479961","No"
"0x6590e03ca0172a967b83283dfbaeed272d975454","4.1E-17","No"
"0x6a7948b29f89bcd7a6eec3efdd27ef44665871cc","4.231E-15","No"
"0x6c5acd634fea29eed05d51450287fdee86c3bda8","0.6","No"
"0x6ee9dfd64a7cf1eb4da2c3d79579f56da3b7eb1a","33.3774654744967","No"
"0x74375faba79502580c2906144ac99117a4a3f3b5","6.2459669316895","No"
"0x74ae37b023f411ff80f3a98d1f4680f38f029e57","1E-16","No"
"0x74dd98cfe4d0f99a0163af1de07ee11950f2a913","4.346385644E-09","No"
"0x74f2434554066a3ce9e5e400223d74d9cb4524df","1.46E-16","No"
"0x76d4cd4bfb1a213b89077a05360c4b48fdb08287","1.18499655164E-07","No"
"0x77d9439ba5b260cc04d047789b6b5012905c7f0c","2.02888037383306","No"
"0x78b514bad0299826c1bc9409e5c3db7ece9ca404","8.030902181E-09","No"
"0x79b4faeaa31eac19f33a1517288abe82cb2da6fd","8.621506574E-09","No"
"0x7d6ab394a09f9e63fd42a69adb203f27b0eef73a","0.005","No"
"0x7fc530b07d5b4ce4d31255a2ee23af254db12932","9.0954732127963E-05","No"
"0x80b48573f15b64122b18422dac5e1f5d0e941709","907.221981199066","No"
"0x846b5cc335b57ffa37f9498847c3ebc7fb52cf7b","5E-17","No"
"0x85ef045ed74224f1651e83336871168ba1a97131","10","No"
"0x87fc90ecc67be4ca2a50275514115f1835d9cbf5","0.983646688209842","No"
"0x8cc67b009727ecca43f6e923cd00b374958b5ebb","8E-18","No"
"0x8fc4fd7d07304a7973c8a58ada8cdb9b5d5070d4","3.57937907478057","No"
"0x91709046c450218bbe005421ebf7b8bcf6bcbb8c","5.2099616154382","No"
"0x9290be33360e294f6dfb2a213f344034e7b79f9b","2E-18","No"
"0x94a01d4ca7e02abe5ad6ad25145faef5d9a554bd","0.333596522560571","No"
"0x94e08736426948c5f463ac243416f0473f680b2b","8.647074661E-09","No"
"0x95910efbf5fac0b7715121656c5b62a819540c3a","9.759259844E-09","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","0.0831409075119055","No"
"0x96e2016be42286338ff1e808d61e270fe3c28a0d","0.0062496885953402","No"
"0x9977f52704867f1d6f486e3f5566f5d97921b033","2.8E-16","No"
"0x99ac7bd908a62d667dae6c1279ae0e3c5cad9a65","10.0180745730191","No"
"0x9ad8e00a1bcd2fd504ff951ce3a23723d6dea159","9.9E-17","No"
"0x9bce3fcdd251a43ef7aa987f2d5ebc0a29ace7f1","6E-18","No"
"0x9c5f3f8cbbb336fc36d2ce813f47e4a72af99438","1.04118602E-09","No"
"0x9cc2611b694dcc926aeb7a741f69d78aa9b58326","0.112435962207444","No"
"0x9dd59944ddf524bdf42ba135d80f8c5769435dc6","5.20600679E-09","No"
"0x9e30bdbdc4df47cb542222beae91270c06d4bcef","0.0485892580898856","No"
"0xa1acaddd259649d470b42c95738e5e89c8d8a233","2.51004933026432","No"
"0xa1e0f5df6bb33f15235d6d165526ba58203925fb","2.48080527261895","No"
"0xa2447c86b4563b8108b886bc7181559f4a6b0557","4.9816E-14","No"
"0xa36157d0184c244a6851982aa7360c4c5057a488","0.000387585291127945","No"
"0xa4b2bf446ea2a836a7a857c96dde6e913cf90507","2.50206780764226","No"
"0xa55568847c5c5be3b6c59c6e57e74677591d900d","0.575916655988173","No"
"0xa6020794594568e2bf987718b6520c14b9c4ccd9","3251.68344208433","No"
"0xa61aa80aeefdf398906012585839cde459677b09","100.225311654009","No"
"0xa8e3a303fcf17bea14f7d50a1132d5febbc7fce7","0.0513564959561694","No"
"0xab8ac08c597fb090b36eb514ba3f3a8b4a78aed1","0.0107803043619623","No"
"0xac9f904fb8ca38309ba7cc2332a9ea81acb6ad06","0.000292403761196572","No"
"0xaedf3c2ca4d3d1a9dd2a6159b3d37e7ca7c3970f","1.084079590856E-05","No"
"0xb01a9a7ef5779fa8680898827cc2b1aed638ee2d","9.8907870520744E-05","No"
"0xb068284ec73c351c2d19b00189f2a61b2da4312c","0.729793996520358","No"
"0xb2158c7e570fbc9d4800677347809a3f1e47de31","1.0150545E-11","No"
"0xb33828740bac6301cbf5dfc451a87dc6cb98d33d","2.769E-15","No"
"0xb3a24d1a0816836b0e094599ff835775edc7ff78","1.10364308438788","No"
"0xb979cadde28e3b53ea7bca9bebf5dd4ef321ca67","10","No"
"0xbb6160ed65903219677850f2cc513c2a8e892e13","0.829963594067614","No"
"0xbb7d5e0c51c4762a95d5c547fe20904ca65643b1","8.20082166258753","No"
"0xbc5b7637892ae474bb366f651f9f418b0da49861","2.2851808088276","No"
"0xbc99b8d75be780f9c77e552be1118e1f2644ddbf","0.0402698275393652","No"
"0xc00a6614b8030ce216302016e11c6b4140b5e499","2E-18","No"
"0xc0f43f3d242fedd9fd82e5a5856e577d908a083a","3.2010845E-11","No"
"0xc17532c84a67d245ede1cc9fab907af0c51568c5","0.226723575141932","No"
"0xc19f35f6eea588736594d46f0949e57ea4527567","1.476944626E-09","No"
"0xc218869c2ddd115d04cb33d2389e8881e3eb14f3","7.085859534E-09","No"
"0xc347a4722db289d3fff1213b1972db4b6b555a39","0.000238087354807628","No"
"0xc4e8c7d74b34ee23944ed0b3b55fba2ee4b657f8","0.0421583413573534","No"
"0xc4f07aceb81ade85f84dff2481a8cabb5b3eb914","42.9451757891172","No"
"0xc622ac95182fc678f7164720778c3244b6e771d1","5","No"
"0xc6bff36b2c081a7cdfad7ce6c81fddba17556ecd","2.93584453926527","No"
"0xc8aea3cb0f0e042bc0cbacd2e3798cc47c4283b4","53.956459153402","No"
"0xc9e5ce8908ca6c32c68c9cfda95849d6281c9d7b","1.334485884E-09","No"
"0xca3134a18e82183d3f3becfcf38b63894b4e1fb1","0.5","No"
"0xcac78fa97793a9e16ee341e55b24718cb392b269","2.78203009E-10","No"
"0xcb8f77285750f0bfef6d597d8af6ccb3edc97959","0.0265634833427196","No"
"0xcc0edf914415c2c61b6386a9200e78d9adf29d62","0.0399260041956151","No"
"0xcc444745e9dae53a7400d95e6fe8e0676c8283aa","24.6636002466129","No"
"0xcefcca169357a18eb8c3f230f92b58562e48cae5","0.000363778897483375","No"
"0xcf2cb95231618b492625323eb2d2add711afbcf6","302.003466211221","No"
"0xd06b46abbfcc8fb79df72e55df3333c3ccd8efc6","0.000788242484266551","No"
"0xd1bdbf7bec76d6e3918cd3aa34028caadd3f424b","0.0333596522560571","No"
"0xd28bf5676a72dee60d104a2fa6e39797b566ebd7","4.10409559954508","No"
"0xd2e500f2cc8001503d757747665d86c03429257c","11.06957830203","No"
"0xd3dde4c6c941d4c45fae24b4974732ab91b656c9","0.000370516554434453","No"
"0xd3efc7f56f452f690fdf40465869b5ab64e911c3","1","No"
"0xd512137935e8a75f678f4a8853378f3de05dada0","2","No"
"0xd54298ee13e5cdaac33a0b6ab2cfc86e3b8772f2","0.1","No"
"0xd822e25498a3a51e31f2723d80ae50dca7171a7d","2.24085607008096","No"
"0xd94317a313bf94163d1166c82e16abf78a7bea48","501.84039870085","No"
"0xd9f2257daa72698213200d3481b97b9dd2c84e51","1.922859650526E-06","No"
"0xdbfcf595105d2eb4737658254af81a5aba071142","102.418390007163","No"
"0xde8fb77fb8211f779a30e203c456fc61e806e408","1","No"
"0xe21eaf210c9795d190d18f9db20f8744936e091c","0.105907829789608","No"
"0xe249f46770e393bada8a8466af15b005886fa9c6","112.743439681594","No"
"0xe4036aca909cd049f9a7b7333961e1c1db7fb35c","0.25","No"
"0xe51fae4c964e0eba4734a2d0b33db3c0ca7454ba","17.9902924934475","No"
"0xe637115620d7b3b464b20b8a8f6d9cfcba486dcc","0.00887234779287449","No"
"0xe63986bf0c914ad162bdaef89c64278982b6660c","12.944009646223","No"
"0xe680283322ec7c222926e6e454d7ac55f14daec0","0.0174117793730006","No"
"0xe6d42211c81a40ffb2d1db919d4b0fbc4e7630f5","18.886","No"
"0xe786c0aee7f4348ee05a0734b2ec44ac71b812be","0.00424979016541931","No"
"0xe7b77a4347f13273adbcff6c5e886308bbe13ef0","1.08258714023847","No"
"0xe861d21f7dfe3012e368ddbe7345404e8f6ad081","53","No"
"0xe9735f69516237969c55af3851cb05741a6e4437","101.747483920843","No"
"0xe9db81a85fdc1f28239bdca8d3054ad39f44a8d5","7.3E-17","No"
"0xebd7f32ae840c34c9cfd512604d429c79be44524","5.254408097E-09","No"
"0xec6c8d9667d7a6e91815389fddbd34ab7d71485a","1.00404981012287","No"
"0xed6790da089ffab48fc3efc3a8578217cb0d886a","150.448085997076","No"
"0xeda34c19c9b98be15204b059df7cef25652e4dd3","10","No"
"0xf0f2b3946719982c8db9b5ed0e40794af6b17add","0.374632390575413","No"
"0xf241e1c926236d8100a696ebe1b4793f06ead712","3.126841212E-09","No"
"0xf2db426024ad467c79fca4372b420466fb482355","9.0988702678369E-05","No"
"0xf5b3300287ce7e68162aa31bcb6b7f797ed94c7e","4.48638803564296","No"
"0xf6bedf12990d9d19c34b8c0bfe5835314afe2be5","1.749421997E-09","No"
"0xf8b8889f7cf3ccc0b653e5e410c267e4bd4d54ba","0.000147331593575916","No"
"0xfa0a7aaf9104ac4373cb82cb0c09d46cc16c5c4e","11.9885978275588","No"
"0xfa7497ac448978d91d27dca5c7b392a7ada2c8c5","3.401091155E-09","No"
"0xfb8e156f2ef3def6634072b950f2a2f816014a58","0.000253718862480803","No"
"0xfc5259f72843242a30a6408e7574e3a68510c399","4","No"
"0xfdfa98fc6b64e0f054d8a90352f12921071f3c62","1.51071149708876","No"
"0xfe5445ef77da51e944b28d8aaa47736d2c1ff62a","7.14279765993587","No"
"0xfe5e219c8a1c3350896d101b72c8dbcf154dfa4f","0.506937030177259","No"
